name,sat,effectPathNum,hub,authority,pagerank,PS,OS,hubDis,autDis,prDis,disData,disCtrl,disAST,disCFG,typeOperator,typeStatement,typeReturn,PAR,LOC,depNestBlock,ReachC,NeceC,InfoEntropy,weight,op
AOIU_12,sat,2,0.68307316,0.5258937,0.94179815,0.23809524,0.48809522,0,0,0,1.64E-07,5.52E-07,2.01E-07,6.72E-07,AOIU,expression,int,0,14,3,1,2,0,Alive,non
AOIU_13,unsat,1,8.92E-09,0.7782572,0.56388825,0,0.48809522,0,0,0,1.64E-07,5.52E-07,2.01E-07,6.72E-07,AOIU,if,int,0,14,3,2,3,0,Alive,equ
AOIU_14,sat,0,0,1,0.8661931,0.14285715,0.48809522,0,0,0,1.64E-07,5.52E-07,2.01E-07,6.72E-07,AOIU,expression,int,0,14,3,-1,-1,0,Alive,non
AOIU_15,sat,2,0,0.82847434,1,0.7,0.48809522,0,0,0,1.64E-07,5.52E-07,2.01E-07,6.72E-07,AOIU,return,int,0,14,3,0,1,0,Alive,non
AOIS_29,sat,0,0.2935228,0.15478219,0.30453515,0.8333333,0.53125,0,0,0,6.59E-07,2.22E-06,8.11E-07,2.70E-06,AOIS,expression,int,0,14,3,-1,-1,0,Kill,non
AOIS_30,sat,0,0.2935228,0.15478219,0.30453515,0.8333333,0.53125,0,0,0,6.57E-07,2.21E-06,8.03E-07,2.69E-06,AOIS,expression,int,0,14,3,-1,-1,0,Kill,non
AOIS_31,sat,10,1,0.2907332,0.43305844,0.6,0.53125,0.29831642,0.28617644,0.19014332,5.18E-06,2.22E-06,8.11E-07,2.70E-06,AOIS,if,int,0,14,3,0,2,0,Kill,non
AOIS_32,sat,10,1,0.2907332,0.43305844,0.6,0.53125,0.29831642,0.28617644,0.19014332,5.51E-06,2.21E-06,8.03E-07,2.69E-06,AOIS,if,int,0,14,3,0,2,0,Kill,non
AOIS_33,sat,1,1,0.2907332,0.43305844,0.6,0.53125,0.29831642,0.28617644,0.19014332,9.89E-07,2.22E-06,8.11E-07,2.70E-06,AOIS,if,int,0,14,3,0,2,0,Alive,equ
AOIS_34,sat,1,1,0.2907332,0.43305844,0.6,0.53125,0.29831642,0.28617644,0.19014332,9.87E-07,2.21E-06,8.03E-07,2.69E-06,AOIS,if,int,0,14,3,0,2,0,Alive,equ
AOIS_35,sat,4,0.13770378,0.5258937,0.5501945,0.44444445,0.53125,0,0,0,4.26E-06,2.22E-06,8.11E-07,2.70E-06,AOIS,expression,int,0,14,3,1,4,0,Alive,non
AOIS_36,sat,4,0.13770378,0.5258937,0.5501945,0.44444445,0.53125,0,0,0,4.59E-06,2.21E-06,8.03E-07,2.69E-06,AOIS,expression,int,0,14,3,1,4,0,Alive,non
AOIS_37,sat,2,0.13770378,0.5258937,0.5501945,0.44444445,0.53125,0,0,0,6.59E-07,2.22E-06,8.11E-07,2.70E-06,AOIS,expression,int,0,14,3,1,4,0,Alive,equ
AOIS_38,sat,2,0.13770378,0.5258937,0.5501945,0.44444445,0.53125,0,0,0,6.57E-07,2.21E-06,8.03E-07,2.69E-06,AOIS,expression,int,0,14,3,1,4,0,Alive,equ
AOIS_41,sat,4,0.13770378,0.5258937,0.76606965,0.60465115,0.53125,0,0,0,4.25E-06,2.22E-06,8.11E-07,2.70E-06,AOIS,expression,int,0,14,3,1,3,0,Alive,non
AOIS_42,sat,4,0.13770378,0.5258937,0.76606965,0.60465115,0.53125,0,0,0,4.58E-06,2.21E-06,8.03E-07,2.69E-06,AOIS,expression,int,0,14,3,1,3,0,Alive,non
AOIS_43,sat,2,0.13770378,0.5258937,0.76606965,0.60465115,0.53125,0,0,0,6.59E-07,2.22E-06,8.11E-07,2.70E-06,AOIS,expression,int,0,14,3,1,3,0,Alive,equ
AOIS_44,sat,2,0.13770378,0.5258937,0.76606965,0.60465115,0.53125,0,0,0,6.57E-07,2.21E-06,8.03E-07,2.69E-06,AOIS,expression,int,0,14,3,1,3,0,Alive,equ
AOIS_45,sat,4,0.68307316,0.5258937,0.94179815,0.23809524,0.53125,0,0,0,4.02E-06,2.22E-06,8.11E-07,2.70E-06,AOIS,expression,int,0,14,3,1,2,0,Alive,non
AOIS_46,sat,4,0.68307316,0.5258937,0.94179815,0.23809524,0.53125,0,0,0,4.34E-06,2.21E-06,8.03E-07,2.69E-06,AOIS,expression,int,0,14,3,1,2,0,Alive,non
AOIS_47,sat,2,0.68307316,0.5258937,0.94179815,0.23809524,0.53125,0,0,0,6.59E-07,2.22E-06,8.11E-07,2.70E-06,AOIS,expression,int,0,14,3,1,2,0,Alive,equ
